variable_name,repeated_question,question_type,survey,question_english_women,question_english_men,option_code,option_english_women,option_english_men,question_spanish_women,question_spanish_men,option_spanish_women,option_spanish_men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1401g,0,multiple_select,all,"When a woman is pregnant, what are things that either her partner or family can do to support her? DO NOT READ RESPONSES",SAME,g,Other,SAME,"Cuando una mujer esta embarazada, cuales son algunas cosas que su esposo o familia pueden hacer para apoyarle? NO LEA LAS RESPUESTAS",SAME,Otro,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1402a,0,multiple_select,all,What are different ways to prepare for expenses as part of a birth plan? DO NOT READ RESPONSES,SAME,a,Save animals to sell,SAME,Cuales son algunas maneras para prepararse para los gastos relacionados con un plan de parto? NO LEA LAS RESPUESTAS,SAME,Criar animales para vender,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1402b,0,multiple_select,all,What are different ways to prepare for expenses as part of a birth plan? DO NOT READ RESPONSES,SAME,b,Know how much money a trip to the maternal clinic can cost,SAME,Cuales son algunas maneras para prepararse para los gastos relacionados con un plan de parto? NO LEA LAS RESPUESTAS,SAME,Saber cuanto cuesta el viaje a la clínica materna,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1402c,0,multiple_select,all,What are different ways to prepare for expenses as part of a birth plan? DO NOT READ RESPONSES,SAME,c,Try to have a savings plan,SAME,Cuales son algunas maneras para prepararse para los gastos relacionados con un plan de parto? NO LEA LAS RESPUESTAS,SAME,Tener algún otro plan de ahorros,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1402d,0,multiple_select,all,What are different ways to prepare for expenses as part of a birth plan? DO NOT READ RESPONSES,SAME,d,Other,SAME,Cuales son algunas maneras para prepararse para los gastos relacionados con un plan de parto? NO LEA LAS RESPUESTAS,SAME,Otro,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1500,0,multiple_choice,all,"In your opinion, what is the best place for a women to give birth?",SAME,1,Health facility,SAME,"En su opinión, ¿cuál es el mejor lugar para que una mujer de a luz?",SAME,Unidad de salud,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1500,0,multiple_choice,all,"In your opinion, what is the best place for a women to give birth?",SAME,2,At home,SAME,"En su opinión, ¿cuál es el mejor lugar para que una mujer de a luz?",SAME,En su hogar,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1500,0,multiple_choice,all,"In your opinion, what is the best place for a women to give birth?",SAME,3,Other,SAME,"En su opinión, ¿cuál es el mejor lugar para que una mujer de a luz?",SAME,Otro,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1600,0,multiple_choice,all,In your opinion who should make the final decision on where a woman should give birth?,SAME,1,Husband/companion,SAME,"¿En su opinion, quién debe tomar la decisión final sobre dónde debe tener el parto la mujer?",SAME,Esposo/pareja,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1600,0,multiple_choice,all,In your opinion who should make the final decision on where a woman should give birth?,SAME,2,Wife/companion,SAME,"¿En su opinion, quién debe tomar la decisión final sobre dónde debe tener el parto la mujer?",SAME,Esposa/pareja,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1600,0,multiple_choice,all,In your opinion who should make the final decision on where a woman should give birth?,SAME,3,Husband wife/companions together,SAME,"¿En su opinion, quién debe tomar la decisión final sobre dónde debe tener el parto la mujer?",SAME,Esposo y esposa juntos/la pareja junta,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1600,0,multiple_choice,all,In your opinion who should make the final decision on where a woman should give birth?,SAME,4,Her mother or father,SAME,"¿En su opinion, quién debe tomar la decisión final sobre dónde debe tener el parto la mujer?",SAME,Su madre o padre,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1600,0,multiple_choice,all,In your opinion who should make the final decision on where a woman should give birth?,SAME,5,Her mother-in-law or father-in-law,SAME,"¿En su opinion, quién debe tomar la decisión final sobre dónde debe tener el parto la mujer?",SAME,Su suegra o suegro,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1600,0,multiple_choice,all,In your opinion who should make the final decision on where a woman should give birth?,SAME,6,Doctor/healthcare provider,SAME,"¿En su opinion, quién debe tomar la decisión final sobre dónde debe tener el parto la mujer?",SAME,Doctor,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1600,0,multiple_choice,all,In your opinion who should make the final decision on where a woman should give birth?,SAME,7,Midwife,SAME,"¿En su opinion, quién debe tomar la decisión final sobre dónde debe tener el parto la mujer?",SAME,Partera,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1700,0,integer,all,"Once a woman is home,  within how many days after childbirth should she have her health checked?",SAME,NA,NA,NA,"¿Una vez en casa, dentro de cuántos días después de haber dado a luz se debe hacer un chequeo médico la mujer?",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800a,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,a,Heavy vaginal bleeding,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Sangrado vaginal intenso,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800b,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,b,Severe pain in lower abdomen,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Dolor intenso en la parte baja del abdomen,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800c,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,c,Fever,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Fiebre,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800d,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,d,Vaginal discharge / pus / foul smelling vaginal discharge,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Flujo vaginal/pus/flujo vaginal maloliente,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800e,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,e,Severe headache,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Dolor de cabeza intenso,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800f,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,f,Blurred vision,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Visión borrosa,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800g,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,g,Convulsions or Fits,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Convulsiones o ataques,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800h,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,h,Red painful area or lump in breast,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Zonas rojas dolorosas o un bulto en un seno,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800i,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,i,Retained placenta,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Placenta fue retenida,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800j,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,j,Ruptured vagina,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Rotura vaginal,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800k,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,k,Weak and faint,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Sentirse débil o que está a punto de desmayar,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800l,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,l,Abdominal tenderness (painful or hard abdomen),SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Sensibilidad abdominal (abdomen adolorido o rígido),SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800m,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,m,Breast pain or tenderness,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Dolor o sensibilidad de los senos,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800n,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,n,Sadness / Depression,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Tristeza/Depresión,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800o,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,o,Infection,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Infeccion,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800p,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,p,Inflamation,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,inflamacion,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800q,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,q,Anemia,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Anemia,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1800r,0,multiple_select,all,What are the main health problems for which a woman should seek medical attention right after childbirth?  DON'T READ RESPONSES,SAME,r,Other,SAME,¿Cuáles son los principales problemas de salud después del parto por los cuales una mujer debería buscar atención médica? NO LEA LAS RESPUESTAS,SAME,Otro,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1900a,0,multiple_select,all,Which of the following are good things to do  to care of a newborn during the first seven days after he or she is born?,SAME,a,Holding the baby skin to skin,SAME,¿Cual de las siguientes son cosas buenas para el cuidado de un recien nacido durante los primeros 7 dias despues del parto?,SAME,Sostener al bebe piel a piel,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i1900b,0,multiple_select,all,Which of the following are good things to do  to care of a newborn during the first seven days after he or she is born?,SAME,b,Giving a purgante,SAME,¿Cual de las siguientes son cosas buenas para el cuidado de un recien nacido durante los primeros 7 dias despues del parto?,SAME,Darle purgantes,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
